zip,Average Education Index 2000,Average Education Index 2014,Index Change,Median Cost for House 2000,Median Cost for House 2014,Change in Cost for House,Median Income 2000,Median Income 2014,Income Change,Median Rent 2000,Median Rent 2014,Rent Change,Take Public Transp % in 2000,Take Public Transp % in 2014,Take Public Transp % Change,Total Population % in 2000,Total Population % in 2014,Total Population % Change,White Population % in 2000,White Population % in 2014,White Population % Change,Outcome
92399,12.77,13.32,0.5500000000000007,1204.0,1976.0,772.0,39286.0,59302.0,20016.0,610.0,1094.0,484.0,0.006999999999999999,0.009000000000000001,0.0020000000000000018,41566.0,54056.0,12490.0,0.8540000000000001,0.8220000000000001,-0.03200000000000003,
92882,12.76,13.12,0.35999999999999943,1579.0,2174.0,595.0,55957.0,71793.0,15836.0,768.0,1245.0,477.0,0.009000000000000001,0.013999999999999999,0.0049999999999999975,60281.0,70188.0,9907.0,0.628,0.7390000000000001,0.1110000000000001,
94804,12.76,12.84,0.08000000000000007,1271.0,1757.0,486.0,41573.0,49541.0,7968.0,722.0,1179.0,457.0,0.16,0.145,-0.015000000000000013,39080.0,40941.0,1861.0,0.267,0.39899999999999997,0.13199999999999995,
93436,12.76,12.75,-0.009999999999999787,1184.0,1849.0,665.0,41952.0,54980.0,13028.0,658.0,1010.0,352.0,0.012,0.036000000000000004,0.024000000000000004,51736.0,55176.0,3440.0,0.6940000000000001,0.6779999999999999,-0.016000000000000125,
90631,12.75,13.18,0.4299999999999997,1529.0,2314.0,785.0,50666.0,66553.0,15887.0,786.0,1306.0,520.0,0.021,0.033,0.012,67353.0,68899.0,1546.0,0.643,0.613,-0.030000000000000027,
95814,12.75,13.6,0.8499999999999996,1140.0,2222.0,1082.0,20473.0,33373.0,12900.0,464.0,790.0,326.0,0.122,0.064,-0.057999999999999996,16598.0,10076.0,-6522.0,0.616,0.645,0.029000000000000026,
92070,12.75,12.9,0.15000000000000036,1350.0,2886.0,1536.0,30449.0,43333.0,12884.0,390.0,908.0,518.0,0.006999999999999999,0.013999999999999999,0.006999999999999999,1141.0,1193.0,52.0,0.664,0.614,-0.050000000000000044,
93561,12.75,13.0,0.25,1063.0,1642.0,579.0,47031.0,60513.0,13482.0,514.0,877.0,363.0,0.002,0.002,0.0,25793.0,34246.0,8453.0,0.738,0.8909999999999999,0.1529999999999999,
94561,12.75,12.88,0.13000000000000078,1508.0,2112.0,604.0,63777.0,77706.0,13929.0,900.0,1409.0,509.0,0.025,0.036000000000000004,0.011000000000000003,27599.0,38481.0,10882.0,0.755,0.68,-0.07499999999999996,
91945,12.75,12.65,-0.09999999999999964,1264.0,1923.0,659.0,39906.0,52376.0,12470.0,711.0,1153.0,442.0,0.062,0.046,-0.016,24953.0,26027.0,1074.0,0.595,0.5870000000000001,-0.007999999999999896,
95540,12.73,13.15,0.41999999999999993,971.0,1531.0,560.0,31373.0,42655.0,11282.0,524.0,816.0,292.0,0.004,0.019,0.015,12232.0,13012.0,780.0,0.885,0.8170000000000001,-0.06799999999999995,
95694,12.72,13.18,0.4599999999999991,1343.0,1889.0,546.0,49038.0,58517.0,9479.0,664.0,997.0,333.0,0.002,0.009000000000000001,0.007000000000000001,8397.0,9574.0,1177.0,0.7120000000000001,0.722,0.009999999999999898,
92054,12.71,13.14,0.4299999999999997,1363.0,2143.0,780.0,36277.0,50568.0,14291.0,736.0,1231.0,495.0,0.033,0.032,-0.0010000000000000009,98226.0,42992.0,-55234.0,0.629,0.7559999999999999,0.1269999999999999,
93238,12.71,13.8,1.0899999999999999,781.0,2324.0,1543.0,27955.0,58012.0,30057.0,546.0,861.0,315.0,0.013000000000000001,0.065,0.052000000000000005,1871.0,1575.0,-296.0,0.9079999999999999,0.9740000000000001,0.06600000000000017,
96064,12.7,13.19,0.4900000000000002,695.0,1252.0,557.0,30016.0,42627.0,12611.0,481.0,793.0,312.0,0.005,0.012,0.007,4582.0,4762.0,180.0,0.9059999999999999,0.909,0.0030000000000001137,
91201,12.7,13.3,0.6000000000000014,1827.0,2543.0,716.0,38179.0,50526.0,12347.0,758.0,1326.0,568.0,0.040999999999999995,0.053,0.012000000000000004,23978.0,22985.0,-993.0,0.6559999999999999,0.7929999999999999,0.137,
95482,12.69,13.06,0.370000000000001,1153.0,1975.0,822.0,36322.0,45953.0,9631.0,600.0,962.0,362.0,0.006,0.004,-0.002,30987.0,33157.0,2170.0,0.775,0.797,0.02200000000000002,
96025,12.69,13.37,0.6799999999999997,725.0,1247.0,522.0,23583.0,32721.0,9138.0,476.0,832.0,356.0,0.036000000000000004,0.047,0.010999999999999996,2593.0,2102.0,-491.0,0.9009999999999999,0.884,-0.016999999999999904,
94578,12.68,12.75,0.07000000000000028,1386.0,2015.0,629.0,44723.0,49095.0,4372.0,838.0,1171.0,333.0,0.096,0.125,0.028999999999999998,36565.0,38629.0,2064.0,0.441,0.47,0.02899999999999997,
93612,12.68,12.82,0.14000000000000057,1000.0,1417.0,417.0,30646.0,37207.0,6561.0,555.0,877.0,322.0,0.009000000000000001,0.006,-0.003000000000000001,33838.0,34814.0,976.0,0.705,0.67,-0.03499999999999992,
94580,12.68,12.94,0.2599999999999998,1465.0,2163.0,698.0,54594.0,71177.0,16583.0,933.0,1444.0,511.0,0.069,0.099,0.03,26237.0,29311.0,3074.0,0.591,0.493,-0.09799999999999998,
95207,12.68,12.96,0.28000000000000114,1093.0,1495.0,402.0,33194.0,38563.0,5369.0,606.0,871.0,265.0,0.019,0.02,0.0010000000000000009,49958.0,48748.0,-1210.0,0.523,0.488,-0.03500000000000003,
91384,12.67,13.11,0.4399999999999995,1619.0,2433.0,814.0,73933.0,102273.0,28340.0,864.0,1266.0,402.0,0.015,0.021,0.006000000000000002,22173.0,28949.0,6776.0,0.688,0.66,-0.027999999999999914,
93292,12.67,12.8,0.13000000000000078,1091.0,1486.0,395.0,42622.0,51341.0,8719.0,581.0,998.0,417.0,0.009000000000000001,0.01,0.0009999999999999992,30393.0,38825.0,8432.0,0.723,0.8109999999999999,0.08799999999999997,
94589,12.67,12.93,0.2599999999999998,1345.0,1727.0,382.0,53881.0,56154.0,2273.0,852.0,1338.0,486.0,0.042,0.021,-0.021,42198.0,30811.0,-11387.0,0.327,0.375,0.04799999999999999,
95350,12.66,12.92,0.2599999999999998,1063.0,1449.0,386.0,37671.0,40461.0,2790.0,612.0,956.0,344.0,0.013999999999999999,0.013000000000000001,-0.0009999999999999974,52862.0,50676.0,-2186.0,0.7440000000000001,0.7709999999999999,0.026999999999999802,
92879,12.66,12.77,0.10999999999999943,1511.0,1992.0,481.0,53451.0,62677.0,9226.0,877.0,1408.0,531.0,0.013000000000000001,0.02,0.006999999999999999,44874.0,48654.0,3780.0,0.556,0.684,0.128,
90043,12.66,13.07,0.41000000000000014,1368.0,2210.0,842.0,34069.0,38738.0,4669.0,604.0,1028.0,424.0,0.095,0.073,-0.022000000000000006,44761.0,43118.0,-1643.0,0.084,0.16899999999999998,0.08499999999999998,
92069,12.65,12.82,0.16999999999999993,1437.0,2368.0,931.0,45647.0,52457.0,6810.0,792.0,1223.0,431.0,0.02,0.01,-0.01,52658.0,47130.0,-5528.0,0.677,0.71,0.03299999999999992,
96130,12.65,12.45,-0.20000000000000107,993.0,1586.0,593.0,38386.0,54527.0,16141.0,584.0,919.0,335.0,0.004,0.013999999999999999,0.009999999999999998,19433.0,21920.0,2487.0,0.792,0.6890000000000001,-0.10299999999999998,
91401,12.65,13.24,0.5899999999999999,1672.0,2714.0,1042.0,35403.0,48994.0,13591.0,669.0,1177.0,508.0,0.077,0.099,0.022000000000000006,40372.0,40503.0,131.0,0.6,0.583,-0.017000000000000015,
93722,12.65,12.82,0.16999999999999993,1080.0,1520.0,440.0,43256.0,54381.0,11125.0,605.0,1076.0,471.0,0.012,0.01,-0.002,60879.0,80455.0,19576.0,0.57,0.5539999999999999,-0.016000000000000014,
92377,12.64,12.72,0.08000000000000007,1346.0,1764.0,418.0,57922.0,80130.0,22208.0,1045.0,1721.0,676.0,0.023,0.005,-0.018,18499.0,19750.0,1251.0,0.451,0.546,0.09500000000000003,
92277,12.64,13.11,0.46999999999999886,717.0,1154.0,437.0,29781.0,37316.0,7535.0,471.0,921.0,450.0,0.008,0.005,-0.003,17169.0,24112.0,6943.0,0.728,0.733,0.0050000000000000044,
93245,12.63,13.09,0.4599999999999991,1098.0,1788.0,690.0,38652.0,51280.0,12628.0,547.0,970.0,423.0,0.024,0.024,0.0,30402.0,37062.0,6660.0,0.606,0.645,0.039000000000000035,
92544,12.63,12.66,0.02999999999999936,1024.0,1400.0,376.0,37086.0,42084.0,4998.0,570.0,965.0,395.0,0.009000000000000001,0.006999999999999999,-0.0020000000000000018,39254.0,47136.0,7882.0,0.835,0.773,-0.061999999999999944,
95376,12.62,12.68,0.0600000000000005,1659.0,1888.0,229.0,61800.0,62262.0,462.0,795.0,1271.0,476.0,0.019,0.023,0.004,69786.0,49398.0,-20388.0,0.655,0.6409999999999999,-0.014000000000000123,
90704,12.61,12.58,-0.02999999999999936,1839.0,3469.0,1630.0,39840.0,55882.0,16042.0,802.0,1339.0,537.0,0.037000000000000005,0.004,-0.033,3696.0,3952.0,256.0,0.708,0.8370000000000001,0.12900000000000011,
92308,12.61,12.93,0.3200000000000003,986.0,1354.0,368.0,36646.0,43345.0,6699.0,585.0,990.0,405.0,0.011000000000000001,0.009000000000000001,-0.002,28805.0,39953.0,11148.0,0.758,0.8340000000000001,0.07600000000000007,
95046,12.61,13.14,0.5300000000000011,2372.0,3471.0,1099.0,69063.0,108205.0,39142.0,748.0,1613.0,865.0,0.048,0.016,-0.032,5660.0,6303.0,643.0,0.6779999999999999,0.6559999999999999,-0.02200000000000002,
93313,12.61,12.44,-0.16999999999999993,1136.0,1511.0,375.0,50114.0,64803.0,14689.0,809.0,1379.0,570.0,0.006999999999999999,0.017,0.010000000000000002,25115.0,43644.0,18529.0,0.64,0.606,-0.03400000000000003,
94060,12.61,11.98,-0.629999999999999,1981.0,3221.0,1240.0,59006.0,60089.0,1083.0,921.0,954.0,33.0,0.034,0.006999999999999999,-0.027000000000000003,2042.0,1650.0,-392.0,0.779,0.884,0.10499999999999998,
92027,12.6,12.43,-0.16999999999999993,1408.0,2055.0,647.0,46077.0,53473.0,7396.0,758.0,1191.0,433.0,0.023,0.015,-0.008,48674.0,56892.0,8218.0,0.701,0.787,0.08600000000000008,
96022,12.6,12.87,0.2699999999999996,993.0,1654.0,661.0,38049.0,52154.0,14105.0,583.0,1064.0,481.0,0.001,0.006,0.005,12347.0,17488.0,5141.0,0.902,0.893,-0.009000000000000008,
95620,12.6,12.89,0.2900000000000009,1445.0,1899.0,454.0,54448.0,66291.0,11843.0,711.0,1154.0,443.0,0.006,0.008,0.002,18510.0,21005.0,2495.0,0.7,0.728,0.028000000000000025,
92284,12.6,12.85,0.25,771.0,1274.0,503.0,29924.0,42517.0,12593.0,507.0,961.0,454.0,0.006999999999999999,0.005,-0.001999999999999999,20477.0,25045.0,4568.0,0.879,0.805,-0.07399999999999995,
96143,12.6,13.01,0.41000000000000014,1207.0,2095.0,888.0,38366.0,40340.0,1974.0,688.0,985.0,297.0,0.09699999999999999,0.043,-0.05399999999999999,4802.0,3855.0,-947.0,0.74,0.9,0.16000000000000003,
91306,12.6,12.58,-0.019999999999999574,1541.0,2365.0,824.0,49064.0,60959.0,11895.0,702.0,1152.0,450.0,0.046,0.06,0.013999999999999999,43846.0,48707.0,4861.0,0.528,0.43,-0.09800000000000003,
92507,12.6,12.89,0.2900000000000009,1119.0,1658.0,539.0,30374.0,41051.0,10677.0,633.0,1105.0,472.0,0.025,0.027999999999999997,0.0029999999999999957,48645.0,55156.0,6511.0,0.439,0.603,0.16399999999999998,
94108,12.59,13.06,0.47000000000000064,4001.0,4001.0,0.0,31542.0,36875.0,5333.0,657.0,1047.0,390.0,0.297,0.28300000000000003,-0.013999999999999957,13716.0,13930.0,214.0,0.368,0.325,-0.04299999999999998,
93513,12.58,13.38,0.8000000000000007,949.0,1553.0,604.0,34688.0,47833.0,13145.0,559.0,948.0,389.0,0.003,0.026000000000000002,0.023000000000000003,1816.0,1584.0,-232.0,0.708,0.695,-0.013000000000000012,
92021,12.57,12.82,0.25,1429.0,2015.0,586.0,40103.0,50035.0,9932.0,694.0,1135.0,441.0,0.022000000000000002,0.019,-0.0030000000000000027,61868.0,66854.0,4986.0,0.799,0.805,0.006000000000000005,
90501,12.56,13.37,0.8099999999999987,1600.0,2397.0,797.0,42117.0,59878.0,17761.0,694.0,1213.0,519.0,0.021,0.045,0.023999999999999997,40697.0,43407.0,2710.0,0.48200000000000004,0.413,-0.06900000000000006,
90249,12.56,12.94,0.379999999999999,1369.0,2144.0,775.0,44451.0,50996.0,6545.0,640.0,1034.0,394.0,0.047,0.07,0.023000000000000007,26433.0,27451.0,1018.0,0.28,0.27,-0.010000000000000009,
90028,12.56,13.73,1.17,1578.0,2783.0,1205.0,21893.0,31742.0,9849.0,600.0,1137.0,537.0,0.191,0.166,-0.024999999999999994,30562.0,29994.0,-568.0,0.555,0.599,0.04399999999999993,
93041,12.56,12.72,0.16000000000000014,1347.0,1905.0,558.0,41714.0,52371.0,10657.0,811.0,1492.0,681.0,0.01,0.02,0.01,25617.0,23998.0,-1619.0,0.5820000000000001,0.7,0.11799999999999988,
94612,12.55,13.55,1.0,1250.0,2448.0,1198.0,20034.0,30879.0,10845.0,529.0,905.0,376.0,0.271,0.366,0.09499999999999997,11700.0,14500.0,2800.0,0.235,0.319,0.08400000000000002,
90502,12.55,13.41,0.8599999999999994,1313.0,1944.0,631.0,48601.0,62533.0,13932.0,878.0,1361.0,483.0,0.025,0.019,-0.006000000000000002,17038.0,17135.0,97.0,0.41100000000000003,0.36200000000000004,-0.04899999999999999,
92806,12.55,12.88,0.33000000000000007,1512.0,2264.0,752.0,50555.0,62828.0,12273.0,867.0,1503.0,636.0,0.033,0.045,0.011999999999999997,34387.0,39616.0,5229.0,0.589,0.7240000000000001,0.13500000000000012,
95828,12.54,12.17,-0.3699999999999992,1119.0,1481.0,362.0,45137.0,45439.0,302.0,722.0,1108.0,386.0,0.02,0.015,-0.005000000000000001,54862.0,61490.0,6628.0,0.41,0.359,-0.05099999999999999,
96052,12.53,13.04,0.5099999999999998,809.0,1431.0,622.0,31935.0,32634.0,699.0,560.0,873.0,313.0,0.003,0.006,0.003,1837.0,1652.0,-185.0,0.903,0.8859999999999999,-0.017000000000000126,
94590,12.52,13.05,0.5300000000000011,1169.0,1696.0,527.0,35699.0,40826.0,5127.0,665.0,1039.0,374.0,0.059000000000000004,0.051,-0.008000000000000007,37214.0,34859.0,-2355.0,0.42700000000000005,0.526,0.09899999999999998,
93534,12.52,12.47,-0.049999999999998934,938.0,1395.0,457.0,31217.0,35600.0,4383.0,610.0,929.0,319.0,0.031,0.027999999999999997,-0.0030000000000000027,35104.0,39120.0,4016.0,0.645,0.608,-0.03700000000000003,
92595,12.52,13.02,0.5,1298.0,1883.0,585.0,50129.0,61525.0,11396.0,743.0,1510.0,767.0,0.002,0.005,0.003,19359.0,31139.0,11780.0,0.8170000000000001,0.7,-0.1170000000000001,
95695,12.51,12.97,0.46000000000000085,1241.0,1800.0,559.0,43237.0,52274.0,9037.0,632.0,895.0,263.0,0.011000000000000001,0.018000000000000002,0.007000000000000001,38537.0,38790.0,253.0,0.7020000000000001,0.755,0.052999999999999936,
91803,12.51,13.1,0.5899999999999999,1389.0,2285.0,896.0,41303.0,56632.0,15329.0,704.0,1183.0,479.0,0.04,0.034,-0.005999999999999998,30629.0,30586.0,-43.0,0.316,0.264,-0.05199999999999999,
96080,12.5,13.05,0.5500000000000007,902.0,1242.0,340.0,32095.0,39288.0,7193.0,496.0,788.0,292.0,0.006,0.013000000000000001,0.007000000000000001,26426.0,27650.0,1224.0,0.8859999999999999,0.875,-0.010999999999999899,
95425,12.5,13.12,0.6199999999999992,1405.0,2078.0,673.0,45681.0,57400.0,11719.0,735.0,1130.0,395.0,0.006,0.012,0.006,9196.0,10699.0,1503.0,0.795,0.813,0.017999999999999905,
95361,12.5,13.17,0.6699999999999999,1225.0,1855.0,630.0,45102.0,57652.0,12550.0,583.0,1025.0,442.0,0.006,0.006,0.0,25369.0,32544.0,7175.0,0.858,0.892,0.03400000000000003,
95020,12.49,13.09,0.5999999999999996,1982.0,2920.0,938.0,64611.0,82748.0,18137.0,939.0,1356.0,417.0,0.033,0.026000000000000002,-0.006999999999999999,49948.0,59666.0,9718.0,0.603,0.708,0.10499999999999998,
91010,12.48,13.05,0.5700000000000003,1340.0,1977.0,637.0,50634.0,60118.0,9484.0,816.0,1328.0,512.0,0.033,0.040999999999999995,0.007999999999999993,27400.0,25797.0,-1603.0,0.495,0.516,0.02100000000000002,
93454,12.48,12.28,-0.20000000000000107,1169.0,1821.0,652.0,39007.0,52564.0,13557.0,706.0,1158.0,452.0,0.004,0.024,0.02,30522.0,37362.0,6840.0,0.747,0.6940000000000001,-0.052999999999999936,
92392,12.48,12.69,0.20999999999999908,1072.0,1402.0,330.0,38199.0,56277.0,18078.0,613.0,1225.0,612.0,0.01,0.006,-0.004,63228.0,56461.0,-6767.0,0.6509999999999999,0.687,0.03600000000000014,
95619,12.48,13.18,0.6999999999999993,1187.0,1828.0,641.0,39575.0,60660.0,21085.0,683.0,1501.0,818.0,0.005,0.048,0.043000000000000003,4414.0,4937.0,523.0,0.8909999999999999,0.927,0.03600000000000014,
94112,12.47,12.96,0.4900000000000002,1582.0,2594.0,1012.0,57629.0,71505.0,13876.0,1016.0,1453.0,437.0,0.31,0.344,0.033999999999999975,73104.0,83032.0,9928.0,0.289,0.306,0.017000000000000015,
95023,12.47,12.63,0.16000000000000014,1758.0,2247.0,489.0,58559.0,69678.0,11119.0,765.0,1278.0,513.0,0.013999999999999999,0.008,-0.005999999999999998,47505.0,50625.0,3120.0,0.6409999999999999,0.838,0.19700000000000006,
95368,12.47,12.44,-0.030000000000001137,1327.0,1680.0,353.0,58075.0,72939.0,14864.0,696.0,1390.0,694.0,0.005,0.002,-0.003,12464.0,14474.0,2010.0,0.685,0.764,0.07899999999999996,
90710,12.46,13.07,0.6099999999999994,1473.0,2282.0,809.0,42299.0,54630.0,12331.0,642.0,1058.0,416.0,0.049,0.051,0.001999999999999995,24640.0,27550.0,2910.0,0.46399999999999997,0.515,0.051000000000000045,
95817,12.46,13.48,1.0199999999999996,1009.0,1592.0,583.0,26331.0,34845.0,8514.0,540.0,905.0,365.0,0.077,0.059000000000000004,-0.017999999999999995,14963.0,14472.0,-491.0,0.444,0.534,0.09000000000000002,
95822,12.43,12.92,0.4900000000000002,1008.0,1589.0,581.0,35485.0,44392.0,8907.0,606.0,1013.0,407.0,0.043,0.039,-0.003999999999999997,44678.0,42907.0,-1771.0,0.39,0.505,0.11499999999999999,
95348,12.43,12.77,0.33999999999999986,1050.0,1377.0,327.0,33473.0,40903.0,7430.0,565.0,874.0,309.0,0.004,0.013000000000000001,0.009000000000000001,23093.0,31387.0,8294.0,0.569,0.583,0.014000000000000012,
95428,12.43,13.28,0.8499999999999996,708.0,1358.0,650.0,28092.0,32782.0,4690.0,462.0,935.0,473.0,0.004,0.002,-0.002,2285.0,2491.0,206.0,0.486,0.586,0.09999999999999998,
92311,12.43,12.62,0.1899999999999995,858.0,1175.0,317.0,37591.0,45889.0,8298.0,514.0,763.0,249.0,0.022000000000000002,0.021,-0.0010000000000000009,31273.0,32831.0,1558.0,0.616,0.6579999999999999,0.041999999999999926,
90248,12.43,12.84,0.41000000000000014,1356.0,1936.0,580.0,43125.0,51956.0,8831.0,682.0,1134.0,452.0,0.026000000000000002,0.046,0.019999999999999997,9944.0,9936.0,-8.0,0.299,0.311,0.01200000000000001,
92504,12.42,12.8,0.3800000000000008,1114.0,1761.0,647.0,40583.0,57052.0,16469.0,713.0,1148.0,435.0,0.022000000000000002,0.023,0.0009999999999999974,46533.0,53960.0,7427.0,0.637,0.773,0.136,
94541,12.42,12.87,0.4499999999999993,1501.0,2260.0,759.0,48523.0,57895.0,9372.0,865.0,1235.0,370.0,0.07200000000000001,0.09300000000000001,0.021000000000000005,60254.0,62738.0,2484.0,0.504,0.502,-0.0020000000000000018,
91932,12.41,12.77,0.35999999999999943,1262.0,1973.0,711.0,36025.0,48117.0,12092.0,689.0,1194.0,505.0,0.065,0.043,-0.022000000000000006,26655.0,26257.0,-398.0,0.623,0.7120000000000001,0.08900000000000008,
92545,12.41,12.78,0.3699999999999992,1018.0,1402.0,384.0,31065.0,40119.0,9054.0,632.0,1157.0,525.0,0.008,0.006,-0.002,25687.0,41078.0,15391.0,0.86,0.742,-0.118,
93306,12.4,12.6,0.1999999999999993,1006.0,1419.0,413.0,38711.0,52203.0,13492.0,569.0,941.0,372.0,0.013000000000000001,0.01,-0.003000000000000001,53466.0,68910.0,15444.0,0.645,0.7140000000000001,0.06900000000000006,
91601,12.4,13.55,1.1500000000000004,1524.0,2539.0,1015.0,31671.0,47202.0,15531.0,666.0,1256.0,590.0,0.077,0.126,0.049,36616.0,38781.0,2165.0,0.525,0.669,0.14400000000000002,
92407,12.39,12.21,-0.17999999999999972,1141.0,1684.0,543.0,40018.0,51702.0,11684.0,675.0,1116.0,441.0,0.024,0.012,-0.012,49349.0,60118.0,10769.0,0.532,0.616,0.08399999999999996,
93631,12.39,13.07,0.6799999999999997,1131.0,1685.0,554.0,40064.0,58381.0,18317.0,533.0,788.0,255.0,0.004,0.002,-0.002,14077.0,16844.0,2767.0,0.698,0.7340000000000001,0.03600000000000014,
95121,12.39,12.86,0.46999999999999886,1780.0,2533.0,753.0,75326.0,85514.0,10188.0,1348.0,1886.0,538.0,0.027999999999999997,0.026000000000000002,-0.001999999999999995,37126.0,38603.0,1477.0,0.265,0.317,0.05199999999999999,
92114,12.38,12.55,0.16999999999999993,1256.0,1819.0,563.0,46189.0,57287.0,11098.0,717.0,1204.0,487.0,0.049,0.047,-0.0020000000000000018,66837.0,69305.0,2468.0,0.212,0.23399999999999999,0.021999999999999992,
95336,12.38,12.59,0.20999999999999908,1278.0,1697.0,419.0,48544.0,56885.0,8341.0,715.0,1200.0,485.0,0.013000000000000001,0.011000000000000001,-0.002,36728.0,46433.0,9705.0,0.752,0.7090000000000001,-0.04299999999999993,
90621,12.38,13.16,0.7799999999999994,1432.0,2505.0,1073.0,41716.0,56219.0,14503.0,804.0,1327.0,523.0,0.043,0.054000000000000006,0.01100000000000001,33525.0,35478.0,1953.0,0.445,0.534,0.08900000000000002,
91790,12.37,12.81,0.4400000000000013,1406.0,2131.0,725.0,50825.0,66057.0,15232.0,791.0,1359.0,568.0,0.035,0.033,-0.0020000000000000018,44085.0,46059.0,1974.0,0.48200000000000004,0.39,-0.09200000000000003,
95626,12.37,12.63,0.26000000000000156,1101.0,1621.0,520.0,46681.0,60579.0,13898.0,820.0,1370.0,550.0,0.003,0.006,0.003,6178.0,6335.0,157.0,0.8079999999999999,0.7909999999999999,-0.017000000000000015,
92683,12.37,12.62,0.25,1501.0,2247.0,746.0,49686.0,53559.0,3873.0,840.0,1355.0,515.0,0.02,0.024,0.004,88225.0,91204.0,2979.0,0.45799999999999996,0.387,-0.07099999999999995,
92220,12.37,12.63,0.26000000000000156,882.0,1331.0,449.0,32825.0,39917.0,7092.0,563.0,975.0,412.0,0.013999999999999999,0.013000000000000001,-0.0009999999999999974,25848.0,32793.0,6945.0,0.63,0.723,0.09299999999999997,
96039,12.36,12.9,0.5400000000000009,604.0,1000.0,396.0,23095.0,28750.0,5655.0,414.0,655.0,241.0,0.005,0.003,-0.002,1277.0,1206.0,-71.0,0.657,0.619,-0.038000000000000034,
92860,12.36,12.88,0.5200000000000014,1511.0,2433.0,922.0,63750.0,85361.0,21611.0,863.0,1830.0,967.0,0.006999999999999999,0.012,0.005000000000000001,22425.0,27304.0,4879.0,0.8240000000000001,0.7440000000000001,-0.07999999999999996,
90241,12.35,12.74,0.39000000000000057,1585.0,2362.0,777.0,43557.0,56059.0,12502.0,727.0,1197.0,470.0,0.033,0.032,-0.0010000000000000009,40138.0,43596.0,3458.0,0.56,0.603,0.04299999999999993,
91204,12.35,12.88,0.5300000000000011,1344.0,2087.0,743.0,32339.0,39753.0,7414.0,677.0,1166.0,489.0,0.10300000000000001,0.08,-0.023000000000000007,16997.0,16292.0,-705.0,0.44299999999999995,0.6659999999999999,0.22299999999999998,
91722,12.35,12.71,0.3600000000000012,1370.0,1967.0,597.0,50126.0,63740.0,13614.0,853.0,1377.0,524.0,0.037000000000000005,0.039,0.001999999999999995,33803.0,36352.0,2549.0,0.562,0.51,-0.052000000000000046,
92868,12.34,13.13,0.7900000000000009,1313.0,1965.0,652.0,45267.0,63610.0,18343.0,855.0,1571.0,716.0,0.016,0.023,0.006999999999999999,23152.0,27353.0,4201.0,0.613,0.491,-0.122,
91205,12.34,12.99,0.6500000000000004,1377.0,2378.0,1001.0,27701.0,37414.0,9713.0,690.0,1215.0,525.0,0.092,0.063,-0.028999999999999998,41381.0,38138.0,-3243.0,0.5770000000000001,0.758,0.18099999999999994,
91755,12.34,12.75,0.41000000000000014,1379.0,2241.0,862.0,41295.0,52517.0,11222.0,723.0,1283.0,560.0,0.043,0.043,0.0,26925.0,27305.0,380.0,0.195,0.171,-0.023999999999999994,
92394,12.34,12.01,-0.33000000000000007,965.0,1485.0,520.0,37301.0,51500.0,14199.0,550.0,1187.0,637.0,0.005,0.008,0.003,12073.0,34479.0,22406.0,0.57,0.48,-0.08999999999999997,
92586,12.34,12.9,0.5600000000000005,874.0,1165.0,291.0,29152.0,36394.0,7242.0,665.0,1063.0,398.0,0.006999999999999999,0.024,0.017,18142.0,19384.0,1242.0,0.8959999999999999,0.8170000000000001,-0.07899999999999985,
