zip,Average Education Index 2000,Average Education Index 2014,Index Change,Take Public Transp % in 2000,Take Public Transp % in 2014,Change in Public Transp %,Total Population in 2000,Total Population in 2014,% Change in Total Population,White Population % in 2000,White Population % in 2014,% Change in White Population %,Outcome
93705,12.1,12.01,-0.08999999999999986,0.025,0.03,0.0049999999999999975,35443.0,38130.0,0.076,0.519,0.538,0.037,
91411,12.1,13.08,0.9800000000000004,0.102,0.07200000000000001,-0.029999999999999985,23641.0,24146.0,0.021,0.554,0.729,0.316,
95776,12.1,13.15,1.0500000000000007,0.012,0.053,0.040999999999999995,15017.0,21827.0,0.453,0.6,0.645,0.075,
92404,12.1,11.93,-0.16999999999999993,0.038,0.031,-0.006999999999999999,53634.0,60501.0,0.128,0.538,0.514,-0.045,
90745,12.1,12.82,0.7200000000000006,0.027000000000000003,0.028999999999999998,0.001999999999999995,55473.0,57727.0,0.041,0.297,0.338,0.138,
95301,12.08,12.36,0.27999999999999936,0.009000000000000001,0.005,-0.004000000000000001,27794.0,38007.0,0.367,0.592,0.639,0.079,
91776,12.08,12.67,0.5899999999999999,0.05,0.038,-0.012000000000000004,38032.0,37378.0,-0.017,0.289,0.177,-0.388,
92841,12.08,12.61,0.5299999999999994,0.026000000000000002,0.027000000000000003,0.0010000000000000009,31427.0,32839.0,0.045,0.482,0.469,-0.027,
90602,12.08,12.51,0.4299999999999997,0.046,0.040999999999999995,-0.0050000000000000044,26253.0,26676.0,0.016,0.523,0.506,-0.033,
94806,12.07,12.25,0.17999999999999972,0.102,0.107,0.0050000000000000044,55719.0,60101.0,0.079,0.335,0.479,0.43,
95340,12.07,13.35,1.2799999999999994,0.009000000000000001,0.005,-0.004000000000000001,59285.0,34745.0,-0.414,0.54,0.669,0.239,
90706,12.07,12.46,0.39000000000000057,0.034,0.046,0.011999999999999997,72878.0,77455.0,0.063,0.461,0.411,-0.108,
95441,12.07,13.16,1.0899999999999999,0.008,0.008,0.0,2332.0,1989.0,-0.147,0.665,0.685,0.03,
92585,12.07,12.79,0.7199999999999989,0.004,0.009000000000000001,0.005000000000000001,8674.0,20148.0,1.323,0.724,0.751,0.037,
91502,12.06,12.98,0.9199999999999999,0.042,0.019,-0.023000000000000003,11500.0,12605.0,0.096,0.597,0.738,0.236,
95330,12.06,12.51,0.4499999999999993,0.01,0.021,0.011000000000000001,10819.0,17702.0,0.636,0.516,0.502,-0.027,
95531,12.06,12.8,0.7400000000000002,0.015,0.01,-0.004999999999999999,23785.0,24202.0,0.018,0.802,0.773,-0.036,
91911,12.05,12.24,0.1899999999999995,0.055,0.045,-0.010000000000000002,71124.0,83710.0,0.177,0.526,0.765,0.454,
92501,12.05,12.67,0.6199999999999992,0.017,0.026000000000000002,0.009000000000000001,18982.0,22216.0,0.17,0.569,0.633,0.112,
92345,12.05,12.18,0.129999999999999,0.006999999999999999,0.011000000000000001,0.004000000000000002,68501.0,81049.0,0.183,0.752,0.765,0.017,
91710,12.05,12.82,0.7699999999999996,0.013999999999999999,0.016,0.0020000000000000018,75314.0,83042.0,0.103,0.569,0.573,0.007,
93254,12.04,12.41,0.370000000000001,0.017,0.016,-0.0010000000000000009,793.0,700.0,-0.117,0.796,0.773,-0.029,
93906,12.03,12.02,-0.009999999999999787,0.016,0.003,-0.013000000000000001,53938.0,63529.0,0.178,0.472,0.685,0.451,
90701,12.02,12.93,0.9100000000000001,0.028999999999999998,0.026000000000000002,-0.0029999999999999957,16380.0,16698.0,0.019,0.442,0.399,-0.097,
93728,12.0,12.81,0.8100000000000005,0.027000000000000003,0.044000000000000004,0.017,16339.0,14711.0,-0.1,0.503,0.671,0.334,
90242,11.99,12.55,0.5600000000000005,0.036000000000000004,0.033,-0.0030000000000000027,42444.0,43199.0,0.018,0.481,0.543,0.129,
92324,11.99,11.99,0.0,0.019,0.018000000000000002,-0.0009999999999999974,52198.0,58013.0,0.111,0.441,0.609,0.381,
90250,11.98,12.58,0.5999999999999996,0.063,0.073,0.009999999999999995,93314.0,95223.0,0.02,0.322,0.474,0.472,
95965,11.98,12.67,0.6899999999999995,0.012,0.011000000000000001,-0.0009999999999999992,17778.0,20599.0,0.159,0.784,0.718,-0.084,
90047,11.97,12.59,0.6199999999999992,0.085,0.091,0.0059999999999999915,47105.0,46999.0,-0.002,0.084,0.161,0.917,
94606,11.97,12.71,0.7400000000000002,0.183,0.203,0.020000000000000018,41872.0,37001.0,-0.116,0.187,0.247,0.321,
92337,11.96,12.24,0.27999999999999936,0.022000000000000002,0.02,-0.0020000000000000018,29845.0,37844.0,0.268,0.414,0.53,0.28,
93591,11.95,12.04,0.08999999999999986,0.008,0.006,-0.002,6775.0,6558.0,-0.032,0.611,0.527,-0.137,
93955,11.95,12.63,0.6800000000000015,0.055,0.066,0.011000000000000003,38232.0,34084.0,-0.108,0.463,0.565,0.22,
91343,11.95,12.55,0.6000000000000014,0.078,0.086,0.007999999999999993,57001.0,61976.0,0.087,0.513,0.537,0.047,
95327,11.95,12.28,0.33000000000000007,0.005,0.009000000000000001,0.004000000000000001,9549.0,8679.0,-0.091,0.744,0.722,-0.03,
95660,11.95,12.62,0.6699999999999999,0.036000000000000004,0.02,-0.016000000000000004,32190.0,33014.0,0.026,0.66,0.651,-0.014,
93243,11.94,12.4,0.46000000000000085,0.004,0.057999999999999996,0.05399999999999999,1229.0,1720.0,0.4,0.765,0.891,0.165,
90247,11.93,12.7,0.7699999999999996,0.052000000000000005,0.048,-0.0040000000000000036,47741.0,47374.0,-0.008,0.241,0.241,0.0,
92243,11.91,12.17,0.2599999999999998,0.017,0.011000000000000001,-0.006,43705.0,48615.0,0.112,0.481,0.635,0.32,
95407,11.91,12.17,0.2599999999999998,0.028999999999999998,0.025,-0.003999999999999997,30868.0,40657.0,0.317,0.602,0.611,0.015,
95963,11.91,12.41,0.5,0.004,0.003,-0.001,13700.0,15018.0,0.096,0.756,0.877,0.16,
92240,11.9,12.05,0.15000000000000036,0.027999999999999997,0.026000000000000002,-0.001999999999999995,22779.0,35878.0,0.575,0.696,0.607,-0.128,
96019,11.89,12.93,1.0399999999999991,0.015,0.005,-0.009999999999999998,6271.0,10129.0,0.615,0.868,0.876,0.009,
92530,11.88,12.0,0.11999999999999922,0.012,0.013999999999999999,0.0019999999999999983,38514.0,51816.0,0.345,0.691,0.594,-0.14,
92154,11.88,12.2,0.3199999999999985,0.059000000000000004,0.047,-0.012000000000000004,68764.0,86740.0,0.261,0.436,0.686,0.573,
93268,11.88,12.22,0.33999999999999986,0.011000000000000001,0.003,-0.008,14926.0,16890.0,0.132,0.831,0.887,0.067,
95901,11.88,12.58,0.6999999999999993,0.008,0.01,0.002,38072.0,32742.0,-0.14,0.67,0.691,0.031,
92844,11.87,12.3,0.4300000000000015,0.026000000000000002,0.033,0.006999999999999999,23465.0,24314.0,0.036,0.311,0.271,-0.129,
93445,11.86,12.19,0.33000000000000007,0.018000000000000002,0.003,-0.015000000000000003,7422.0,7168.0,-0.034,0.687,0.754,0.098,
90605,11.86,12.42,0.5600000000000005,0.016,0.027999999999999997,0.011999999999999997,38180.0,42103.0,0.103,0.528,0.57,0.08,
93637,11.86,12.14,0.28000000000000114,0.008,0.003,-0.005,28431.0,40101.0,0.41,0.585,0.8,0.368,
94134,11.86,12.35,0.4900000000000002,0.26,0.298,0.03799999999999998,40134.0,40343.0,0.005,0.189,0.202,0.069,
95354,11.85,12.43,0.5800000000000001,0.013000000000000001,0.026000000000000002,0.013000000000000001,27115.0,24356.0,-0.102,0.691,0.732,0.059,
95240,11.84,12.22,0.3800000000000008,0.006,0.006,0.0,45747.0,47297.0,0.034,0.699,0.697,-0.003,
90004,11.83,12.93,1.0999999999999996,0.21600000000000003,0.231,0.014999999999999986,67850.0,63547.0,-0.063,0.338,0.345,0.021,
90065,11.81,12.66,0.8499999999999996,0.092,0.105,0.012999999999999998,47524.0,46254.0,-0.027,0.419,0.47,0.122,
92655,11.81,12.37,0.5599999999999987,0.046,0.027999999999999997,-0.018000000000000002,8657.0,9139.0,0.056,0.456,0.387,-0.151,
95326,11.81,12.57,0.7599999999999998,0.003,0.003,0.0,6808.0,9487.0,0.394,0.753,0.867,0.151,
92801,11.81,12.45,0.6399999999999988,0.053,0.044000000000000004,-0.008999999999999994,60541.0,63883.0,0.055,0.485,0.529,0.091,
90260,11.79,12.33,0.5400000000000009,0.062,0.031,-0.031,33299.0,35854.0,0.077,0.439,0.547,0.246,
90013,11.79,13.22,1.4300000000000015,0.281,0.172,-0.10900000000000004,9727.0,10575.0,0.087,0.279,0.32,0.147,
93635,11.78,11.73,-0.049999999999998934,0.002,0.002,0.0,29120.0,39439.0,0.354,0.587,0.78,0.329,
92583,11.77,12.1,0.33000000000000007,0.006999999999999999,0.004,-0.002999999999999999,21334.0,31167.0,0.461,0.676,0.595,-0.12,
93543,11.77,11.68,-0.08999999999999986,0.02,0.01,-0.01,11184.0,13578.0,0.214,0.64,0.437,-0.317,
93015,11.77,11.99,0.22000000000000064,0.006999999999999999,0.013999999999999999,0.006999999999999999,15999.0,17423.0,0.089,0.546,0.759,0.39,
95367,11.76,12.43,0.6699999999999999,0.004,0.005,0.001,16514.0,24045.0,0.456,0.679,0.789,0.162,
94607,11.76,13.26,1.5,0.267,0.267,0.0,21048.0,24830.0,0.18,0.113,0.255,1.257,
91767,11.76,12.23,0.47000000000000064,0.055999999999999994,0.047,-0.008999999999999994,46614.0,49027.0,0.052,0.415,0.701,0.689,
95838,11.75,11.94,0.1899999999999995,0.035,0.032,-0.0030000000000000027,34879.0,35935.0,0.03,0.418,0.403,-0.036,
91761,11.75,12.18,0.4299999999999997,0.025,0.013999999999999999,-0.011000000000000003,56271.0,59892.0,0.064,0.481,0.577,0.2,
96021,11.73,12.12,0.3899999999999988,0.011000000000000001,0.012,0.0009999999999999992,13828.0,16121.0,0.166,0.77,0.837,0.087,
93550,11.73,11.68,-0.05000000000000071,0.032,0.042,0.010000000000000002,67213.0,74203.0,0.104,0.511,0.351,-0.313,
92543,11.73,12.03,0.29999999999999893,0.011000000000000001,0.031,0.019999999999999997,29674.0,34680.0,0.169,0.763,0.692,-0.093,
92405,11.72,11.94,0.21999999999999886,0.027999999999999997,0.039,0.011000000000000003,24637.0,29526.0,0.198,0.485,0.585,0.206,
92553,11.71,11.6,-0.11000000000000121,0.024,0.017,-0.006999999999999999,61203.0,73803.0,0.206,0.419,0.551,0.315,
95464,11.7,12.39,0.6900000000000013,0.012,0.016,0.004,2219.0,2208.0,-0.005,0.834,0.824,-0.012,
95820,11.7,12.52,0.8200000000000003,0.05,0.047,-0.0030000000000000027,37021.0,34529.0,-0.067,0.477,0.543,0.138,
93654,11.68,11.91,0.23000000000000043,0.002,0.011000000000000001,0.009000000000000001,25906.0,31575.0,0.219,0.548,0.611,0.115,
93291,11.68,12.75,1.0700000000000003,0.013999999999999999,0.01,-0.003999999999999998,36711.0,54899.0,0.495,0.545,0.781,0.433,
90806,11.68,12.23,0.5500000000000007,0.077,0.1,0.023000000000000007,49641.0,43140.0,-0.131,0.272,0.421,0.548,
90680,11.67,12.18,0.5099999999999998,0.055999999999999994,0.048,-0.007999999999999993,29679.0,30770.0,0.037,0.5,0.504,0.008,
95111,11.67,11.9,0.23000000000000043,0.06,0.040999999999999995,-0.019000000000000003,57735.0,60907.0,0.055,0.315,0.453,0.438,
94124,11.67,12.55,0.8800000000000008,0.249,0.265,0.016000000000000014,33170.0,35201.0,0.061,0.096,0.162,0.688,
90640,11.67,12.12,0.4499999999999993,0.062,0.054000000000000006,-0.007999999999999993,62416.0,63400.0,0.016,0.468,0.667,0.425,
95210,11.66,12.06,0.40000000000000036,0.013999999999999999,0.012,-0.0019999999999999983,40594.0,40820.0,0.006,0.323,0.354,0.096,
90016,11.66,12.51,0.8499999999999996,0.12,0.131,0.01100000000000001,46968.0,47786.0,0.017,0.184,0.285,0.549,
92301,11.66,11.73,0.07000000000000028,0.006,0.01,0.004,18973.0,32667.0,0.722,0.513,0.571,0.113,
95203,11.65,12.34,0.6899999999999995,0.024,0.013999999999999999,-0.010000000000000002,16344.0,15711.0,-0.039,0.46,0.573,0.246,
95422,11.64,12.38,0.7400000000000002,0.006,0.012,0.006,13477.0,15453.0,0.147,0.826,0.721,-0.127,
90026,11.63,13.09,1.459999999999999,0.203,0.18600000000000003,-0.016999999999999987,73671.0,67986.0,-0.077,0.362,0.654,0.807,
95948,11.63,12.13,0.5,0.008,0.003,-0.005,9747.0,10349.0,0.062,0.699,0.759,0.086,
93240,11.63,12.9,1.2699999999999996,0.016,0.006999999999999999,-0.009000000000000001,5550.0,5667.0,0.021,0.912,0.962,0.055,
92250,11.61,11.56,-0.049999999999998934,0.006999999999999999,0.009000000000000001,0.0020000000000000018,8058.0,8461.0,0.05,0.591,0.708,0.198,
95363,11.6,12.08,0.4800000000000004,0.003,0.002,-0.001,15529.0,26087.0,0.68,0.566,0.728,0.286,
91342,11.6,12.12,0.5199999999999996,0.033,0.043,0.009999999999999995,81970.0,91701.0,0.119,0.49,0.685,0.398,
93030,11.6,11.88,0.28000000000000114,0.015,0.013999999999999999,-0.0010000000000000009,79717.0,61215.0,-0.232,0.431,0.765,0.775,
93657,11.59,12.23,0.6400000000000006,0.006999999999999999,0.001,-0.005999999999999999,28975.0,35653.0,0.23,0.585,0.669,0.144,
90670,11.58,12.36,0.7799999999999994,0.02,0.032,0.012,16263.0,15594.0,-0.041,0.517,0.592,0.145,
92802,11.58,12.05,0.47000000000000064,0.069,0.077,0.007999999999999993,45074.0,43743.0,-0.03,0.482,0.716,0.485,
91762,11.57,11.96,0.39000000000000057,0.025,0.021,-0.004,54243.0,56148.0,0.035,0.496,0.538,0.085,
95303,11.56,12.38,0.8200000000000003,0.023,0.005,-0.018,798.0,1019.0,0.277,0.639,0.792,0.239,
95369,11.56,12.68,1.1199999999999992,0.02,0.006,-0.014,1153.0,977.0,-0.153,0.749,0.702,-0.063,
94801,11.56,11.9,0.33999999999999986,0.157,0.132,-0.024999999999999994,28437.0,29269.0,0.029,0.304,0.477,0.569,
95380,11.55,12.19,0.6399999999999988,0.01,0.006999999999999999,-0.003000000000000001,40541.0,41069.0,0.013,0.68,0.842,0.238,
95076,11.55,11.81,0.2599999999999998,0.022000000000000002,0.016,-0.006000000000000002,81136.0,84587.0,0.043,0.521,0.731,0.403,
91606,11.55,12.3,0.75,0.096,0.08199999999999999,-0.014000000000000012,45348.0,45467.0,0.003,0.532,0.582,0.094,
90650,11.54,12.24,0.7000000000000011,0.03,0.035,0.0050000000000000044,103211.0,106521.0,0.032,0.448,0.536,0.196,
91702,11.53,12.27,0.7400000000000002,0.037000000000000005,0.05,0.012999999999999998,57765.0,60475.0,0.047,0.517,0.421,-0.186,
92706,11.52,12.03,0.5099999999999998,0.071,0.07,-0.000999999999999987,37871.0,36585.0,-0.034,0.489,0.401,-0.18,
90042,11.52,12.52,1.0,0.105,0.099,-0.0059999999999999915,64660.0,61034.0,-0.056,0.408,0.52,0.275,
91405,11.51,12.23,0.7200000000000006,0.114,0.129,0.015,51344.0,53406.0,0.04,0.489,0.429,-0.123,
95815,11.51,11.96,0.45000000000000107,0.073,0.035,-0.03799999999999999,25350.0,25772.0,0.017,0.536,0.519,-0.032,
92571,11.5,11.59,0.08999999999999986,0.012,0.013000000000000001,0.0010000000000000009,26355.0,54825.0,1.08,0.426,0.385,-0.096,
92509,11.49,11.72,0.23000000000000043,0.015,0.011000000000000001,-0.003999999999999998,63997.0,78221.0,0.222,0.569,0.531,-0.067,
92203,11.49,13.77,2.2799999999999994,0.009000000000000001,0.008,-0.0010000000000000009,2730.0,27466.0,9.061,0.628,0.707,0.126,
94063,11.49,11.91,0.41999999999999993,0.06,0.061,0.0010000000000000009,32350.0,31881.0,-0.014,0.503,0.656,0.304,
92201,11.49,11.79,0.29999999999999893,0.017,0.017,0.0,56296.0,63915.0,0.135,0.519,0.49,-0.056,
95307,11.48,11.67,0.1899999999999995,0.01,0.015,0.004999999999999999,32874.0,42470.0,0.292,0.679,0.731,0.077,
93274,11.46,11.93,0.46999999999999886,0.01,0.006,-0.004,56097.0,71430.0,0.273,0.575,0.827,0.438,
93304,11.46,11.7,0.23999999999999844,0.023,0.02,-0.002999999999999999,44577.0,51607.0,0.158,0.492,0.621,0.262,
91752,11.45,12.39,0.9400000000000013,0.006999999999999999,0.013999999999999999,0.006999999999999999,18971.0,28649.0,0.51,0.654,0.575,-0.121,
91303,11.45,12.41,0.9600000000000009,0.08,0.099,0.019000000000000003,23508.0,27827.0,0.184,0.505,0.659,0.305,
90805,11.44,11.9,0.46000000000000085,0.063,0.064,0.0010000000000000009,91663.0,94561.0,0.032,0.297,0.33,0.111,
92548,11.43,11.45,0.019999999999999574,0.013000000000000001,0.001,-0.012,4276.0,7020.0,0.642,0.8,0.801,0.001,
92376,11.42,11.54,0.11999999999999922,0.024,0.03,0.005999999999999998,75875.0,85647.0,0.129,0.376,0.632,0.681,
93060,11.42,11.97,0.5500000000000007,0.006999999999999999,0.019,0.012,32509.0,33836.0,0.041,0.561,0.727,0.296,
95358,11.42,11.72,0.3000000000000007,0.006,0.008,0.002,30665.0,31709.0,0.034,0.602,0.684,0.136,
91763,11.4,11.84,0.4399999999999995,0.03,0.03,0.0,34437.0,37432.0,0.087,0.449,0.423,-0.058,
92408,11.4,12.1,0.6999999999999993,0.046,0.023,-0.023,12138.0,15318.0,0.262,0.381,0.442,0.16,
90810,11.39,12.32,0.9299999999999997,0.066,0.064,-0.0020000000000000018,35637.0,36736.0,0.031,0.239,0.418,0.749,
90005,11.37,12.27,0.9000000000000004,0.342,0.35100000000000003,0.009000000000000008,43014.0,38638.0,-0.102,0.278,0.196,-0.295,
93257,11.36,11.6,0.2400000000000002,0.012,0.006,-0.006,65552.0,75390.0,0.15,0.548,0.799,0.458,
91764,11.33,11.83,0.5,0.03,0.019,-0.011,49461.0,54078.0,0.093,0.453,0.592,0.307,
95110,11.33,12.82,1.4900000000000002,0.11,0.084,-0.025999999999999995,18180.0,19239.0,0.058,0.414,0.548,0.324,
91950,11.32,12.01,0.6899999999999995,0.062,0.066,0.0040000000000000036,62335.0,61262.0,-0.017,0.384,0.589,0.534,
92227,11.31,12.03,0.7199999999999989,0.017,0.009000000000000001,-0.008,23387.0,26818.0,0.147,0.539,0.829,0.538,
90012,11.27,12.32,1.0500000000000007,0.14400000000000002,0.11,-0.034000000000000016,30577.0,30029.0,-0.018,0.203,0.285,0.404,
90301,11.27,11.82,0.5500000000000007,0.086,0.08900000000000001,0.0030000000000000165,37507.0,36714.0,-0.021,0.239,0.35,0.464,
90038,11.27,12.75,1.4800000000000004,0.244,0.22699999999999998,-0.017000000000000015,32557.0,28798.0,-0.115,0.422,0.402,-0.047,
91770,11.26,11.95,0.6899999999999995,0.051,0.028999999999999998,-0.022,61605.0,63119.0,0.025,0.273,0.229,-0.161,
93610,11.25,11.74,0.4900000000000002,0.003,0.004,0.001,19383.0,24151.0,0.246,0.588,0.725,0.233,
93662,11.23,11.43,0.1999999999999993,0.002,0.001,-0.001,26211.0,30700.0,0.171,0.455,0.61,0.341,
92225,11.22,11.8,0.5800000000000001,0.003,0.013999999999999999,0.011,24641.0,23509.0,-0.046,0.448,0.578,0.29,
92570,11.22,11.31,0.08999999999999986,0.024,0.025,0.0010000000000000009,36802.0,56766.0,0.542,0.495,0.481,-0.028,
92102,11.21,12.46,1.25,0.135,0.10300000000000001,-0.032,47123.0,44893.0,-0.047,0.378,0.699,0.849,
93212,11.21,10.9,-0.3100000000000005,0.017,0.003,-0.014000000000000002,23495.0,25204.0,0.073,0.326,0.669,1.052,
94603,11.2,11.76,0.5600000000000005,0.124,0.11,-0.013999999999999999,31389.0,32306.0,0.029,0.17,0.303,0.782,
90606,11.19,11.92,0.7300000000000004,0.027000000000000003,0.02,-0.007000000000000003,32143.0,32978.0,0.026,0.529,0.5,-0.055,
95605,11.18,12.39,1.2100000000000009,0.042,0.017,-0.025,12747.0,14326.0,0.124,0.585,0.634,0.084,
90029,11.17,12.33,1.1600000000000001,0.256,0.29600000000000004,0.040000000000000036,41697.0,40161.0,-0.037,0.384,0.437,0.138,
92843,11.16,11.81,0.6500000000000004,0.053,0.036000000000000004,-0.016999999999999994,43486.0,44468.0,0.023,0.374,0.341,-0.088,
90303,11.16,11.65,0.4900000000000002,0.084,0.09300000000000001,0.009000000000000008,27773.0,26453.0,-0.048,0.203,0.272,0.34,
90018,11.15,11.74,0.5899999999999999,0.166,0.17600000000000002,0.010000000000000009,47127.0,48852.0,0.037,0.16,0.203,0.269,
94601,11.11,11.74,0.6300000000000008,0.183,0.20199999999999999,0.01899999999999999,54857.0,49990.0,-0.089,0.257,0.388,0.51,
90062,11.09,11.12,0.02999999999999936,0.16699999999999998,0.177,0.010000000000000009,29279.0,32675.0,0.116,0.145,0.16,0.103,
95206,11.09,11.32,0.23000000000000043,0.024,0.011000000000000001,-0.013,49649.0,65324.0,0.316,0.272,0.355,0.305,
91402,11.08,11.57,0.4900000000000002,0.121,0.126,0.0050000000000000044,66241.0,70781.0,0.069,0.358,0.472,0.318,
92316,11.08,11.3,0.22000000000000064,0.012,0.025,0.013000000000000001,25987.0,31720.0,0.221,0.523,0.554,0.059,
95215,11.07,11.5,0.4299999999999997,0.008,0.006999999999999999,-0.0010000000000000009,23778.0,23764.0,-0.001,0.584,0.633,0.084,
93703,11.07,11.26,0.1899999999999995,0.036000000000000004,0.032,-0.0040000000000000036,31168.0,34122.0,0.095,0.447,0.423,-0.054,
95832,11.07,11.87,0.7999999999999989,0.05,0.044000000000000004,-0.005999999999999998,9059.0,11908.0,0.314,0.211,0.329,0.559,
90021,11.06,11.55,0.4900000000000002,0.25,0.285,0.034999999999999976,3003.0,2913.0,-0.03,0.268,0.382,0.425,
92233,11.06,10.89,-0.16999999999999993,0.003,0.01,0.007,7855.0,10460.0,0.332,0.355,0.582,0.639,
95122,11.05,11.45,0.3999999999999986,0.062,0.040999999999999995,-0.021000000000000005,59822.0,57564.0,-0.038,0.236,0.362,0.534,
95315,11.05,11.16,0.10999999999999943,0.009000000000000001,0.001,-0.008,10141.0,12381.0,0.221,0.535,0.574,0.073,
91605,11.04,11.95,0.9100000000000001,0.091,0.065,-0.025999999999999995,57129.0,56060.0,-0.019,0.454,0.552,0.216,
91766,11.03,11.79,0.7599999999999998,0.043,0.026000000000000002,-0.016999999999999994,69968.0,71851.0,0.027,0.398,0.672,0.688,
91768,11.03,11.89,0.8600000000000012,0.049,0.027999999999999997,-0.021000000000000005,36047.0,36454.0,0.011,0.455,0.431,-0.053,
90220,11.03,11.63,0.6000000000000014,0.079,0.073,-0.006000000000000005,47303.0,50222.0,0.062,0.157,0.344,1.191,
93638,11.0,10.67,-0.33000000000000007,0.011000000000000001,0.001,-0.010000000000000002,49244.0,49761.0,0.01,0.52,0.841,0.617,
95231,10.99,11.09,0.09999999999999964,0.013999999999999999,0.004,-0.009999999999999998,5087.0,4961.0,-0.025,0.462,0.669,0.448,
95824,10.99,11.2,0.20999999999999908,0.042,0.026000000000000002,-0.016,30568.0,29781.0,-0.026,0.348,0.394,0.132,
90660,10.98,11.74,0.7599999999999998,0.039,0.036000000000000004,-0.0029999999999999957,63277.0,63686.0,0.006,0.495,0.498,0.006,
91352,10.97,11.75,0.7799999999999994,0.061,0.07400000000000001,0.013000000000000012,46624.0,46874.0,0.005,0.494,0.766,0.551,
93305,10.96,11.27,0.3099999999999987,0.055,0.03,-0.025,35623.0,37871.0,0.063,0.458,0.669,0.461,
92105,10.95,11.88,0.9300000000000015,0.08900000000000001,0.068,-0.021000000000000005,72994.0,71334.0,-0.023,0.332,0.537,0.617,
90007,10.94,11.87,0.9299999999999997,0.195,0.177,-0.018000000000000016,45021.0,43779.0,-0.028,0.321,0.288,-0.103,
90032,10.93,11.7,0.7699999999999996,0.099,0.095,-0.0040000000000000036,46942.0,47309.0,0.008,0.356,0.524,0.472,
90014,10.93,13.64,2.710000000000001,0.391,0.187,-0.20400000000000001,3518.0,6659.0,0.893,0.247,0.495,1.004,
93286,10.92,11.52,0.5999999999999996,0.002,0.005,0.003,8852.0,9942.0,0.123,0.551,0.817,0.483,
95116,10.88,11.7,0.8199999999999985,0.08199999999999999,0.054000000000000006,-0.027999999999999983,51688.0,52597.0,0.018,0.305,0.394,0.292,
92335,10.87,11.04,0.16999999999999993,0.025,0.026000000000000002,0.0010000000000000009,82612.0,99580.0,0.205,0.482,0.552,0.145,
93930,10.87,10.77,-0.09999999999999964,0.002,0.005,0.003,14464.0,16843.0,0.164,0.477,0.836,0.753,
93204,10.87,10.39,-0.47999999999999865,0.021,0.054000000000000006,0.033,14696.0,14553.0,-0.01,0.359,0.566,0.577,
92805,10.85,11.63,0.7800000000000011,0.07200000000000001,0.059000000000000004,-0.013000000000000005,68796.0,70839.0,0.03,0.488,0.796,0.631,
93033,10.85,10.96,0.11000000000000121,0.013000000000000001,0.013000000000000001,0.0,77785.0,82263.0,0.058,0.356,0.731,1.053,
93656,10.81,11.14,0.33000000000000007,0.001,0.003,0.002,5725.0,7194.0,0.257,0.522,0.401,-0.232,
90723,10.81,11.08,0.2699999999999996,0.038,0.053,0.015,55305.0,54813.0,-0.009,0.347,0.431,0.242,
93725,10.78,11.05,0.27000000000000135,0.022000000000000002,0.006,-0.016,20998.0,26879.0,0.28,0.354,0.329,-0.071,
92231,10.77,11.35,0.5800000000000001,0.033,0.02,-0.013000000000000001,27798.0,39675.0,0.427,0.468,0.664,0.419,
91744,10.76,11.31,0.5500000000000007,0.051,0.034,-0.016999999999999994,84950.0,87096.0,0.025,0.401,0.574,0.431,
94621,10.75,11.1,0.34999999999999964,0.165,0.14800000000000002,-0.016999999999999987,30744.0,32269.0,0.05,0.16,0.277,0.731,
93280,10.73,10.63,-0.09999999999999964,0.008,0.004,-0.004,22752.0,27390.0,0.204,0.357,0.792,1.218,
92704,10.72,11.39,0.6699999999999999,0.069,0.06,-0.009000000000000008,91176.0,87121.0,-0.044,0.383,0.537,0.402,
91746,10.71,11.38,0.6699999999999999,0.049,0.034,-0.015,30795.0,29420.0,-0.045,0.441,0.478,0.084,
94964,10.7,11.78,1.08,0.212,0.036000000000000004,-0.176,6439.0,4478.0,-0.305,0.513,0.25,-0.513,
95012,10.69,10.64,-0.049999999999998934,0.027999999999999997,0.024,-0.003999999999999997,8562.0,10470.0,0.223,0.434,0.717,0.652,
93721,10.68,11.0,0.3200000000000003,0.061,0.044000000000000004,-0.016999999999999994,6836.0,6308.0,-0.077,0.406,0.352,-0.133,
91706,10.67,11.32,0.6500000000000004,0.05,0.045,-0.0050000000000000044,76889.0,77692.0,0.01,0.402,0.356,-0.114,
90057,10.65,11.22,0.5700000000000003,0.444,0.451,0.007000000000000006,43986.0,45747.0,0.04,0.287,0.232,-0.192,
95351,10.65,11.12,0.46999999999999886,0.024,0.011000000000000001,-0.013,47531.0,48437.0,0.019,0.48,0.653,0.36,
90061,10.63,11.17,0.5399999999999991,0.102,0.115,0.013000000000000012,24503.0,28641.0,0.169,0.145,0.35,1.414,
91732,10.61,11.28,0.6699999999999999,0.07,0.059000000000000004,-0.011000000000000003,62659.0,63849.0,0.019,0.354,0.479,0.353,
92273,10.6,11.11,0.5099999999999998,0.009000000000000001,0.031,0.022,1617.0,1228.0,-0.241,0.55,0.89,0.618,
92707,10.58,11.04,0.4599999999999991,0.07,0.054000000000000006,-0.016,62627.0,63595.0,0.015,0.456,0.383,-0.16,
93270,10.58,10.61,0.02999999999999936,0.008,0.027000000000000003,0.019000000000000003,5864.0,5519.0,-0.059,0.433,0.752,0.737,
93247,10.57,10.98,0.41000000000000014,0.002,0.005,0.003,15507.0,18932.0,0.221,0.484,0.814,0.682,
